,Order,Family,Genus,species,tree.name,female2n,male2n,B.chromosomes,sex.chromosome.system,notes..comments,hapauto,codedSCS,Source,Study
660,Didelphimorphia,Didelphidae,Monodelphis,domestica,Monodelphis_domestica,18,18,,XY,,8,unfused,Animal Karyotype Book,Graphodatsky et al. (Unpublished)
1068,Rodentia,Cricetidae,Ellobius,lutescens,Ellobius_lutescens,17,17,,XO,XO females and males/no SRY,8,unfused,Blackmon,Perelman et al. (Unpublished)
1005,Rodentia,Cricetidae,Akodon,urichi venezeulensis,Akodon_urichi venezeulensis,18,18,,XY,,8,unfused,Blackmon,
472,Chiroptera,Phyllostomidae,Choeronycteris,mexicana,Choeronycteris_mexicana,16,16,,XY,,7,unfused,Animal Karyotype Book,Baker et al. 1979
482,Chiroptera,Phyllostomidae,Hylonycteris,underwoodi,Hylonycteris_underwoodi,16,16,,XY,,7,unfused,Animal Karyotype Book,Baker et al. 1979
522,Chiroptera,Phyllostomidae,Tonatia,bidens,Tonatia_bidens,16,16,,XY,,7,unfused,Animal Karyotype Book,Baker et al. 1979
523,Chiroptera,Phyllostomidae,Tonatia,saurophila,Tonatia_saurophila,16,16,,XY,,7,unfused,Animal Karyotype Book 2020,Sotero-Caio et al. 2017
665,Diprodontia,Macropodidae,Macropus,eugenii,Macropus_eugenii,16,16,,XY,,7,unfused,Animal Karyotype Book,Rofe 1979
666,Diprodontia,Macropodidae,Macropus,fuliginosus,Macropus_fuliginosus,16,16,,XY,,7,unfused,Animal Karyotype Book,Rofe 1979
667,Diprodontia,Macropodidae,Macropus,giganteus,Macropus_giganteus,16,16,,XY,,7,unfused,Animal Karyotype Book,Rofe 1979
668,Diprodontia,Macropodidae,Macropus,parma,Macropus_parma,16,16,,XY,,7,unfused,Animal Karyotype Book,CRES San Diego (Unpublished)
669,Diprodontia,Macropodidae,Macropus,parryi,Macropus_parryi,16,16,,XY,,7,unfused,Animal Karyotype Book,Rofe 1979
670,Diprodontia,Macropodidae,Macropus,robustus,Macropus_robustus,16,16,,XY,,7,unfused,Animal Karyotype Book,Rofe 1979
671,Diprodontia,Macropodidae,Macropus,rufogriseus,Macropus_rufogriseus,16,16,,XY,,7,unfused,Animal Karyotype Book,Rofe 1979
674,Diprodontia,Macropodidae,Petrogale,concinna,Petrogale_concinna,16,16,,XY,,7,unfused,Animal Karyotype Book,Eldridge et al. 1992a
684,Diprodontia,Phascolarctidae,Phascolarctos,cinereus,Phascolarctos_cinereus,16,16,,XY,,7,unfused,Animal Karyotype Book,CRES San Diego (Unpublished)
687,Diprodontia,Pseudocheiridae,Petropseudes,dahli,Petropseudes_dahli,16,16,,XY,,7,unfused,Animal Karyotype Book,Murray et al. 1980
694,Diprotodontia,Macropodidae,Wallabia,eugenii,Wallabia_eugenii,16,16,,XY,,7,unfused,Blackmon,
965,Primates,Pitheciidae,Callicebus,lugens,Callicebus_lugens,16,16,,XY,,7,unfused,Animal Karyotype Book 2020,Bonvicino et al. 2003
632,Dasyuromorphia,Dasyuridae,Antechinomys,laniger,Antechinomys_laniger,14,14,,XY,,6,unfused,Animal Karyotype Book,Rofe 1979
633,Dasyuromorphia,Dasyuridae,Antechinus,flavipes,Antechinus_flavipes,14,14,,XY,,6,unfused,Animal Karyotype Book,Rofe 1979
634,Dasyuromorphia,Dasyuridae,Dasyuroides,byrnei,Dasyuroides_byrnei,14,14,,XY,,6,unfused,Animal Karyotype Book,Rofe 1979
631,Dasyuromorphia,Dasyuridae,Dasyurops,maculatus,Dasyurops_maculatus,14,14,,XY,,6,unfused,Blackmon,
635,Dasyuromorphia,Dasyuridae,Dasyurus,hallucatus,Dasyurus_hallucatus,14,14,,XY,,6,unfused,Animal Karyotype Book,Rofe 1979
636,Dasyuromorphia,Dasyuridae,Dasyurus,maculatus,Dasyurus_maculatus,14,14,,XY,,6,unfused,Animal Karyotype Book,CRES San Diego (Unpublished)
637,Dasyuromorphia,Dasyuridae,Dasyurus,viverrinus,Dasyurus_viverrinus,14,14,,XY,,6,unfused,Animal Karyotype Book,Rofe 1979
638,Dasyuromorphia,Dasyuridae,Ningaui,sp.,Ningaui_sp.,14,14,,XY,,6,unfused,Animal Karyotype Book,Rofe 1979
639,Dasyuromorphia,Dasyuridae,Planigale,maculata,Planigale_maculata,14,14,,XY,,6,unfused,Animal Karyotype Book,Rofe 1979
640,Dasyuromorphia,Dasyuridae,Sarcophilus,harrisii,Sarcophilus_harrisii,14,14,,XY,,6,unfused,Animal Karyotype Book,CRES San Diego (Unpublished)
641,Dasyuromorphia,Dasyuridae,Sminthopsis,crassicaudata,Sminthopsis_crassicaudata,14,14,,XY,,6,unfused,Blackmon,Rofe 1979
644,Didelphimorphia,Didelphidae,Caluromys,derbianus,Caluromys_derbianus,14,14,,XY,,6,unfused,Blackmon,
645,Didelphimorphia,Didelphidae,Caluromys,lanatus,Caluromys_lanatus,14,14,,XY,,6,unfused,Animal Karyotype Book,Casartelli et al. 1986
651,Didelphimorphia,Didelphidae,Marmosa,alstoni,Marmosa_alstoni,14,14,,XY,,6,unfused,Blackmon,
652,Didelphimorphia,Didelphidae,Marmosa,murina,Marmosa_murina,14,14,,XY,,6,unfused,Blackmon,
653,Didelphimorphia,Didelphidae,Marmosa,pusilla,Marmosa_pusilla,14,14,,XY,,6,unfused,Blackmon,
654,Didelphimorphia,Didelphidae,Marmosa,robinsoni,Marmosa_robinsoni,14,14,,XY,,6,unfused,Blackmon,
655,Didelphimorphia,Didelphidae,Marmosa,sp.,Marmosa_sp.,14,14,,XY,,6,unfused,Animal Karyotype Book,Aniskin 1994a
656,Didelphimorphia,Didelphidae,Marmosops,incanus,Marmosops_incanus,14,14,,XY,,6,unfused,Animal Karyotype Book,Svartman 1998
657,Didelphimorphia,Didelphidae,Metachirus,nudicaudatus,Metachirus_nudicaudatus,14,14,,XY,,6,unfused,Animal Karyotype Book,Aniskin et al. 1991
658,Didelphimorphia,Didelphidae,Micoureus,demerarae,Micoureus_demerarae,14,14,,XY,,6,unfused,Animal Karyotype Book,Svartman 1998
662,Didelphimorphia,Didelphidae,Thylamys,elegans,Thylamys_elegans,14,14,,XY,,6,unfused,Animal Karyotype Book,Shchipanov et al. 1996
663,Diprodontia,Acrobatidae,Acrobates,pygmaeus,Acrobates_pygmaeus,14,14,,XY,,6,unfused,Animal Karyotype Book,Rofe 1979
664,Diprodontia,Burramyidae,Cercartetus,concinnus,Cercartetus_concinnus,14,14,,XY,,6,unfused,Animal Karyotype Book,Rofe 1979
692,Diprodontia,Vombatidae,Lasiorhinus,latifrons,Lasiorhinus_latifrons,14,14,,XY,,6,unfused,Animal Karyotype Book,Rofe 1979
693,Diprodontia,Vombatidae,Vombatus,ursinus,Vombatus_ursinus,14,14,,XY,,6,unfused,Animal Karyotype Book,Rofe 1979
784,Microbiotheria,Microbiotheriidae,Dromiciops,australis,Dromiciops_australis,14,13,,XO,,6,unfused,Animal Karyotype Book,Gallardo and Patterson (1987)
789,Paucituberculata,Caenolestidae,Rhyncholestes,raphanurus,Rhyncholestes_raphanurus,14,14,,XY,,6,unfused,Animal Karyotype Book,Gallardo and Patterson (1987)
790,Peramelemorphia,Peramelidae,Isoodon,obesulus,Isoodon_obesulus,14,14,,XY,,6,unfused,Animal Karyotype Book,Rofe 1979
791,Peramelemorphia,Peramelidae,Perameles,nasuta,Perameles_nasuta,14,14,,XY,,6,unfused,Blackmon,Rofe 1979
1008,Rodentia,Cricetidae,Akodon,cursor,Akodon_cursor,15,15,,XY,,6,unfused,Atlas of Mammalian Chromosomes,Hass et al. 2008
685,Diprodontia,Potoroidae,Potorous,tridactylus,Potorous_tridactylus,12,12,,XY,,5,unfused,Animal Karyotype Book,Graphodatsky et al. (Unpublished)
1010,Rodentia,Cricetidae,Akodon,sp.,Akodon_sp.,10,10,,XY,,4,unfused,Animal Karyotype Book 2020,Pereira et al. 2016
1374,Rodentia,Muridae,Otomys,irroratus,Otomys_irroratus,28,8,yes,XY,,3,unfused,Animal Karyotype Book 2020,Engelbrecht et al. 2006
802,Perissodactyla,Equidae,Equus,quagga boehmi,Equus_quagga boehmi,NA,44-45,,XY,,,unfused,Animal Karyotype Book,CRES San Diego (Unpublished)
1093,Rodentia,Cricetidae,Microtus,mandarinus mandarinus,Microtus_mandarinus mandarinus,NA,,,"XO, XX females and XY males/no SRY",complex XY,,unfused,Blackmon,
1002,Rodentia,Cricetidae,Akodon,sp.-1,Akodon_sp.-1,NA,,,"XX, XY females and XY males",complex XY,,unfused,Blackmon,
1003,Rodentia,Cricetidae,Akodon,sp.-2,Akodon_sp.-2,NA,,,"XX, XY females and XY males",complex XY,,unfused,Blackmon,
1360,Rodentia,Muridae,Mus,minutoides-2,Mus_minutoides-2,NA,,,"XX,X*X,X*Y females  and XY males",complex XY,,unfused,Blackmon,
1157,Rodentia,Cricetidae,Myopus,schisticolor,Myopus_schisticolor,NA,,,"XX,X*X,X*Y females and XY males",complex XY,,unfused,Blackmon,
1409,Rodentia,Muridae,Vandeleuria,oleracea,Vandeleuria_oleracea,29,29,,XY,,,unfused,Blackmon,
787,Monotremata,Tachyglossidae,Zaglossus,bruijni,Zaglossus_bruijni,64,63,,X1X2X3X4X5Y1Y2Y3Y4,complex XY,27,unclear,Animal Karyotype Book,Graves et al. (Unpublished)
785,Monotremata,Ornithorhynchidae,Ornithorhynchus,anatinus,Ornithorhynchus_anatinus,52,52,,X1X2X3X4X5Y1Y2Y3Y4Y5,complex XY,21,unclear,Blackmon,Bick and Sharman 1975
541,Chiroptera,Pteropodidae,Micropteropus,pusillus,Micropteropus_pusillus,35,35,,,complex XY,16,unclear,Atlas of Mammalian Chromosomes,Haiduk et al. 1981
727,Eulipotyphla,Soricidae,Sorex,tundrensis,Sorex_tundrensis,NA,30-35,,,,16,unclear,Atlas of Mammalian Chromosomes,Biltueva et al. 2011
142,Artiodactyla,Bovidae,Taurotragus,oryx pattersonianus,Taurotragus_oryx pattersonianus,32,31,,"X/X, X/Y/A",complex XY,15,unclear,Atlas of Mammalian Chromosomes,Rubes et al. 2008
531,Chiroptera,Phyllostomidae,Vampyressa,thyone,Vampyressa_thyone,24,24,,,complex XY,10,unclear,Atlas of Mammalian Chromosomes,Gomes et al. 2016
187,Artiodactyla,Cervidae,Mazama,nemorivaga,Mazama_nemorivaga,68,69,yes,X1Y1Y2,complex XY,33,fused,Animal Karyotype Book 2020,Fiorillo et al. 2013
88,Artiodactyla,Bovidae,Gazella,rufifrons laevipes,Gazella_rufifrons laevipes,58,58,,XY,rujuvenation of autosome to sex chromosomes,28,fused,Animal Karyotype Book,CRES San Diego (Unpublished)
95,Artiodactyla,Bovidae,Gazella,thomsonii,Gazella_thomsonii,58,58,,XY,rujuvenation of autosome to sex chromosomes,28,fused,Blackmon,CRES San Diego (Unpublished)
144,Artiodactyla,Bovidae,Tragelaphus,angasii,Tragelaphus_angasii,54,55,,"X/X, X/Y/A",complex XY,27,fused,Atlas of Mammalian Chromosomes,Rubes et al. 2008
786,Monotremata,Tachyglossidae,Tachyglossus,aculeatus,Tachyglossus_aculeatus,64,63,,X1X2X3X4X5Y1Y2Y3Y4,complex XY,27,fused,Atlas of Mammalian Chromosomes,Rens et al. 2007
835,Primates,Atelidae,Alouatta,palliata,Alouatta_palliata,54,53,,X1X2Y,complex XY,25,fused,Blackmon,
843,Primates,Atelidae,Alouatta,caraya,Alouatta_caraya,54,54,,X1X2Y1Y2,complex XY,25,fused,Animal Karyotype Book 2020,de Oliveira et al. 2002
836,Primates,Atelidae,Alouatta,sara,Alouatta_sara,52,52,,X1X2Y1Y2,complex XY,24,fused,Animal Karyotype Book,Stanyon et al. 1995
178,Artiodactyla,Cervidae,Elaphodus,cephalophus,Elaphodus_cephalophus,NA,46-48,,X1Y1Y2,complex XY,23,fused,Animal Karyotype Book,CRES San Diego (Unpublished)
179,Artiodactyla,Cervidae,Elaphodus,cephalophus,Elaphodus_cephalophus,47,47,,XY,17 fusion to X,23,fused,Atlas of Mammalian Chromosomes,Huang et al. 2006a
819,Pilosa,Choloepodidae,Choloepus,hoffmanni,Choloepus_hoffmanni,49,49,,X1X2Y,complex XY,23,fused,Blackmon,
825,Primates,Aotidae,Aotus,azarae,Aotus_azarae,50,49,,X1X2Y,complex XY,23,fused,Blackmon,
826,Primates,Aotidae,Aotus,boliviensis,Aotus_boliviensis,50,49,,X1X2Y,complex XY,23,fused,Blackmon,
827,Primates,Aotidae,Aotus,inflatus,Aotus_inflatus,50,49,,X1X2Y,complex XY,23,fused,Blackmon,
829,Primates,Aotidae,Aotus,sp.,Aotus_sp.,50,49,,X1X2Y,complex XY,23,fused,Blackmon,
831,Primates,Atelidae,Alouatta,belzebul,Alouatta_belzebul,50,49,,X1X2Y,complex XY,23,fused,Blackmon,
834,Primates,Atelidae,Alouatta,fusca,Alouatta_fusca,50,49,,X1X2Y,complex XY,23,fused,Blackmon,
845,Primates,Atelidae,Alouatta,guariba,Alouatta_guariba,50,50,,X1X2Y1Y2,complex XY,23,fused,Animal Karyotype Book 2020,Stanyon et al. 2011
842,Primates,Atelidae,Alouatta,sara,Alouatta_sara,50,50,,X1X2Y1Y2,complex XY,23,fused,Animal Karyotype Book 2020,Consigliere et al. 1996
1146,Rodentia,Cricetidae,Lasiopodomys,mandarinus,Lasiopodomys_mandarinus,47,48,,"neo sex chroms X1X2X3 (f), XY (m)",complex XY,23,fused,Atlas of Mammalian Chromosomes,"Gladkikh et al. 2016, Aniskin and Volobouev (Unpublished)"
55,Artiodactyla,Bovidae,Boselaphus,tragocamelus,Boselaphus_tragocamelus,46,46,,XY,rujuvenation of autosome 14 o sex chromosomes,22,fused,Blackmon,Gallagher et al. 1998
90,Artiodactyla,Bovidae,Nanger,soemmerringii,Nanger_soemmerringii,NA,34-39,,rujuvenation of autosomes to sex chromosomes,complex XY,22,fused,Atlas of Mammalian Chromosomes,CRES San Diego (Unpublished)
850,Primates,Callitrichidae,Callimico,goeldii,Callimico_goeldii,48,47,,X1X2Y,complex XY,22,fused,Blackmon,Dumas et al. 2007
958,Primates,Pitheciidae,Cacajao,calvus,Cacajao_calvus,46,45,,X1X2Y,complex XY,21,fused,Blackmon,
841,Primates,Atelidae,Alouatta,seniculus macconnelli,Alouatta_seniculus macconnelli,46,46,,X1X2Y1Y2,complex XY,21,fused,Animal Karyotype Book 2020,de Oliveira et al. 2002
905,Primates,Cercopithecidae,Trachypithecus,cristatus,Trachypithecus_cristatus,44,44,,X1Y1Y2,complex XY,21,fused,Atlas of Mammalian Chromosomes,Bigoni et al. 1997a
1064,Rodentia,Cricetidae,Dicrostonyx,torquatus,Dicrostonyx_torquatus,NA,45,Yes,X1X2Y,complex XY,21,fused,Animal Karyotype Book 2020,Romanenko et al. 2016
183,Artiodactyla,Cervidae,Mazama,americana,Mazama_americana,42,43,yes,X1Y1Y2,complex XY,20,fused,Animal Karyotype Book 2020,Aquino et al. 2013
846,Primates,Atelidae,Alouatta,arctoidea,Alouatta_arctoidea,44,44,,X1X2Y1Y2,complex XY,20,fused,Animal Karyotype Book 2020,Stanyon et al. 2011
837,Primates,Atelidae,Alouatta,seniculus,Alouatta_seniculus,44,44,,X1X2Y1Y2,complex XY,20,fused,Animal Karyotype Book,Stanyon et al. 1995
844,Primates,Atelidae,Alouatta,fusca clamitans,Alouatta_fusca clamitans,46,45,,X1X2X3Y1Y2,complex XY,20,fused,Atlas of Mammalian Chromosomes,de Oliveira et al. 2002
81,Artiodactyla,Bovidae,Nanger,dama mhorr,Nanger_dama mhorr,NA,38-40,,rujuvenation of autosomes to sex chromosomes,complex XY,19,fused,Atlas of Mammalian Chromosomes,Cernohorska et al. 2012
82,Artiodactyla,Bovidae,Nanger,dama ruficollis,Nanger_dama ruficollis,NA,38-40,,rujuvenation of autosomes to sex chromosomes,complex XY,19,fused,Atlas of Mammalian Chromosomes,Cernohorska et al. 2012
726,Eulipotyphla,Soricidae,Sorex,granarius,Sorex_granarius,NA,36-37,,X1Y1Y2,complex XY,17,fused,Atlas of Mammalian Chromosomes,"Biltueva et al. 2011, Biltueva and Vorobieva 2012"
1060,Rodentia,Cricetidae,Deltamys,kempi,Deltamys_kempi,38,37,,X1X2Y,complex XY,17,fused,Blackmon,
1402,Rodentia,Muridae,Taterillus,sp.2,Taterillus_sp.2,38,37,,X1Y1Y2,complex XY,17,fused,Animal Karyotype Book,Dobigny et al. 2002
84,Artiodactyla,Bovidae,Gazella,gazella,Gazella_gazella,34,35,,X1Y1Y2,complex XY,16,fused,Blackmon,CRES San Diego (Unpublished)
145,Artiodactyla,Bovidae,Tragelaphus,eurycerus,Tragelaphus_eurycerus,34,33,,"X/X, X/Y/A",complex XY,16,fused,Atlas of Mammalian Chromosomes,Rubes et al. 2008
311,Carnivora,Herpestidae,Atilax,paludinosus,Atilax_paludinosus,36,35,,X1X2Y,complex XY,16,fused,Animal Karyotype Book,Wurster-Hill and Gray 1975
314,Carnivora,Herpestidae,Herpestes,auropunctatus,Herpestes_auropunctatus,36,35,,X1X2Y,complex XY,16,fused,Blackmon,
1359,Rodentia,Muridae,Mus,minutoides-1,Mus_minutoides-1,36,35,,X1X2Y,complex XY,16,fused,Blackmon,
1395,Rodentia,Muridae,Taterillus,arenarius,Taterillus_arenarius,34,35,,X1Y1Y2,complex XY,16,fused,Animal Karyotype Book,Volobouev and Granjon 1996
1370,Rodentia,Muridae,Mus,minutoides,Mus_minutoides,34,34,,XY,fusion of chrom 1 to X and Y,16,fused,,
87,Artiodactyla,Bovidae,Gazella,leptoceros,Gazella_leptoceros,32,33,,X1Y1Y2,complex XY,15,fused,Blackmon,Cernohorska et al. 2012
91,Artiodactyla,Bovidae,Gazella,spekei,Gazella_spekei,32,33,,X1Y1Y2,complex XY,15,fused,Blackmon,CRES San Diego (Unpublished)
80,Artiodactyla,Bovidae,Gazella,cuvieri,Gazella_cuvieri,32,33,,"X/A, X/A/Y",complex XY,15,fused,Atlas of Mammalian Chromosomes,CRES San Diego (Unpublished)
141,Artiodactyla,Bovidae,Taurotragus,derbianus,Taurotragus_derbianus,32,31,,"X/X, X/Y/A",complex XY,15,fused,Atlas of Mammalian Chromosomes,Rubes et al. 2008
1368,Rodentia,Muridae,Mus,minutoides,Mus_minutoides,33,33,,XY,fusion of chrom 1 to X and Y,15,fused,Atlas of Mammalian Chromosomes,Volobouev and Aniskin (Unpublished)
149,Artiodactyla,Bovidae,Tragelaphus,strepsiceros strepsiceros,Tragelaphus_strepsiceros strepsiceros,32,31,,X1X2Y,complex XY,14,fused,Blackmon,
83,Artiodactyla,Bovidae,Gazella,dorcas,Gazella_dorcas,30,31,,X1Y1Y2,complex XY,14,fused,Blackmon,
85,Artiodactyla,Bovidae,Gazella,granti,Gazella_granti,30,31,,X1Y1Y2,complex XY,14,fused,Blackmon,
92,Artiodactyla,Bovidae,Gazella,subgutturosa,Gazella_subgutturosa,30,31,,X1Y1Y2,complex XY,14,fused,Blackmon,
94,Artiodactyla,Bovidae,Gazella,subgutturosa subgutturosa,Gazella_subgutturosa subgutturosa,32,31,,"X/A, X/A/Y",complex XY,14,fused,Atlas of Mammalian Chromosomes,CRES San Diego (Unpublished)
86,Artiodactyla,Bovidae,Nanger,granti roosevelti,Gazella_granti roosevelti,30,31,,"X/A, Y; rujuvenation of autosome to X-chromosome",complex XY,14,fused,Atlas of Mammalian Chromosomes,CRES San Diego (Unpublished)
453,Chiroptera,Phyllostomidae,Ardops,nichollsi,Ardops_nichollsi,30,31,,X1Y1Y2,complex XY,14,fused,Animal Karyotype Book 2020,Baker et al. 1979
454,Chiroptera,Phyllostomidae,Ariteus,flavescens,Ariteus_flavescens,30,31,,X1Y1Y2,complex XY,14,fused,Animal Karyotype Book,Baker et al. 1979
455,Chiroptera,Phyllostomidae,Artibeus,jamaicensis,Artibeus_jamaicensis,30,31,,X1Y1Y2,complex XY,14,fused,Blackmon,Baker et al. 1979
457,Chiroptera,Phyllostomidae,Artibeus,lituratus,Artibeus_lituratus,30,31,,X1Y1Y2,complex XY,14,fused,Blackmon,Varella-Garcia et al. 1989
460,Chiroptera,Phyllostomidae,Artibeus,obscurus,Artibeus_obscurus,30,31,,X1Y1Y2,complex XY,14,fused,Animal Karyotype Book 2020,Pieczarka et al. 2013
459,Chiroptera,Phyllostomidae,Artibeus,toltecus,Artibeus_toltecus,30,31,,X1Y1Y2,complex XY,14,fused,Blackmon,
450,Chiroptera,Phyllostomidae,Ametrida,centurio,Ametrida_centurio,31,32,,X1Y1Y2,complex XY,14,fused,Atlas of Mammalian Chromosomes,Baker et al. 1979
458,Chiroptera,Phyllostomidae,Ardops,nichollsi,Ardops_nichollsi,31,32,,X1Y1Y2,complex XY,14,fused,Atlas of Mammalian Chromosomes,Baker et al. 1979
479,Chiroptera,Phyllostomidae,Enchisthenes,hartii,Enchisthenes_hartii,31,32,,X1Y1Y2,complex XY,14,fused,Atlas of Mammalian Chromosomes,Baker et al. 1979
506,Chiroptera,Phyllostomidae,Phyllops,haitiensis,Phyllops_haitiensis,31,32,,X1Y1Y2,complex XY,14,fused,Atlas of Mammalian Chromosomes,Baker et al. 1979
1396,Rodentia,Muridae,Taterillus,arenarius,Taterillus_arenarius,30,31,,X1Y1Y2,complex XY,14,fused,Blackmon,
93,Artiodactyla,Bovidae,Gazella,subgutturosa marica,Gazella_subgutturosa marica,NA,31-33,,,complex XY,13,fused,Atlas of Mammalian Chromosomes,Kingswoo and Blank 1996
1410,Rodentia,Muridae,Vandeleuria,oleracea,Vandeleuria_oleracea,29,29,,X1X2Y,complex XY,13,fused,Blackmon,
562,Chiroptera,Rhinolophidae,Rhinolophus,morio,Rhinolophus_morio,28,28,,X1X2Y1Y2,complex XY,12,fused,Animal Karyotype Book 2020,Volleth et al. 2015
456,Chiroptera,Phyllostomidae,Artibeus,jamaicensis,Artibeus_jamaicensis,28,28,,X1Y1Y2,complex XY,12,fused,Atlas of Mammalian Chromosomes,Baker et al. 1979
1258,Rodentia,Echimyidae,Proechimys,goeldii,Proechimys_goeldii,26,27,,X1Y1Y2,complex XY,12,fused,Animal Karyotype Book 2020,Rodrigues Da Costa et al. 2016
1259,Rodentia,Echimyidae,Proechimys,goeldii,Proechimys_goeldii,24,25,,X1Y1Y2,complex XY,11,fused,Animal Karyotype Book 2020,Rodrigues Da Costa et al. 2016
1403,Rodentia,Muridae,Taterillus,sp.2,Taterillus_sp.2,24,25,,X1Y1Y2,complex XY,11,fused,Blackmon,
728,Eulipotyphla,Soricidae,Sorex,coronatus,Sorex_coronatus,NA,22-23,,X1Y1Y2,complex XY,10,fused,Atlas of Mammalian Chromosomes,Biltueva et al. 2011
1399,Rodentia,Muridae,Taterillus,pygargus,Taterillus_pygargus,22,23,,X1Y1Y2,complex XY,10,fused,Blackmon,
1400,Rodentia,Muridae,Taterillus,sp.1,Taterillus_sp.1,22,23,,X1Y1Y2,complex XY,10,fused,Animal Karyotype Book,Dobigny et al. 2002
1401,Rodentia,Muridae,Taterillus,sp.1,Taterillus_sp.1,22,23,,X1Y1Y2,complex XY,10,fused,Blackmon,
1470,Soricomorpha,Soricidae,Sorex,araneus Race A,Sorex_araneus Race A,22,23,,X1Y1Y2,complex XY,10,fused,Blackmon,
1471,Soricomorpha,Soricidae,Sorex,gemelleus,Sorex_gemelleus,22,23,,X1Y1Y2,complex XY,10,fused,Blackmon,
494,Chiroptera,Phyllostomidae,Mesophylla,macconnelli,Mesophylla_macconnelli,22,21,,X1X2Y,complex XY,9,fused,Blackmon,Baker et al. 1979
461,Chiroptera,Phyllostomidae,Carollia,brevicauda,Carollia_brevicauda,20,21,,X1Y1Y2,complex XY,9,fused,Animal Karyotype Book,Stock 1975
464,Chiroptera,Phyllostomidae,Carollia,perspicillata,Carollia_perspicillata,20,21,,X1Y1Y2,complex XY,9,fused,Blackmon,Teeling and Stanyon (Unpublished)
465,Chiroptera,Phyllostomidae,Carollia,subrufa,Carollia_subrufa,20,21,,X1Y1Y2,complex XY,9,fused,Blackmon,
718,Eulipotyphla,Soricidae,Sorex,araneus,Sorex_araneus,21,21,,X1Y1Y2,complex XY,9,fused,Animal Karyotype Book,Serov et al. 1998
725,Eulipotyphla,Soricidae,Sorex,araneus,Sorex_araneus,NA,20-33,,X1Y1Y2,complex XY,9,fused,Atlas of Mammalian Chromosomes,"Dixhens et al. 1998, Ye et al. 2006, Biltueva et al. 2011"
469,Chiroptera,Phyllostomidae,Choeroniscus,godmani,Choeroniscus_godmani,20,19,,X1X2Y,complex XY,8,fused,Blackmon,Hsu et al. 1968
710,Eulipotyphla,Soricidae,Blarina,hylophaga,Blarina_hylophaga,19,19,,X1Y1Y2,complex XY,8,fused,Animal Karyotype Book,George et al. 1982
792,Peramelemorphia,Thylacomyidae,Macrotis,lagotis,Macrotis_lagotis,18,19,,X1Y1Y2,complex XY,8,fused,Animal Karyotype Book,Martin and Hayman 1967
1205,Rodentia,Cricetidae,Salinomys,delicatus,Salinomys_delicatus,18,19,,X1Y1Y2,complex XY,8,fused,Blackmon,
1361,Rodentia,Muridae,Mus,musculoides,Mus_musculoides,18,19,,X1Y1Y2,complex XY,8,fused,Blackmon,
1398,Rodentia,Muridae,Taterillus,petteri,Taterillus_petteri,18,19,,X1Y1Y2,complex XY,8,fused,Animal Karyotype Book,Dobigny 2002
1406,Rodentia,Muridae,Taterillus,sp. 4,Taterillus_sp. 4,19,19,,X1Y1Y2,complex XY,8,fused,Animal Karyotype Book 2020,Volobouev and Aniskin (Unpublished)
1369,Rodentia,Muridae,Mus,minutoides,Mus_minutoides,18,18,,XY,"fusion of hrom to X, chrom 1 now Y?",8,fused,Animal Karyotype Book 2020,Veyrunes et al. 2004
1260,Rodentia,Echimyidae,Proechimys,longicaudatus,Proechimys_longicaudatus,16,17,,X1Y1Y2,complex XY,7,fused,Animal Karyotype Book 2020,Amaral et al. 2013
189,Artiodactyla,Cervidae,Muntiacus,feae,Muntiacus_feae,13,14,,"X/A, X/A/Y",complex XY,6,fused,Atlas of Mammalian Chromosomes,Huang et al. 2006b
1404,Rodentia,Muridae,Taterillus,tranieri,Taterillus_tranieri,14,15,,X1Y1Y2,complex XY,6,fused,Blackmon,Dobigny et al. 2003
